site_id,start_date,end_date,summer_year,sitename,sponsorname,sponsor_id,meals_type,site_contact,site_phone,site_type
4501,2016-06-20,2016-08-17,2016,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,CLOSED
4505,2016-06-27,2016-08-19,2016,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
601,2016-06-20,2016-07-08,2016,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1053,2016-06-20,2016-08-05,2016,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1065,2016-06-20,2016-07-08,2016,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1341,2016-06-20,2016-07-08,2016,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1373,2016-06-20,2016-07-08,2016,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1465,2016-06-06,2016-06-24,2016,HELIX HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4513,2016-06-23,2019-08-19,2016,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2153,2016-06-20,2016-07-29,2016,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2453,2016-06-20,2016-07-29,2016,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2509,2016-06-20,2016-08-19,2016,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
3249,2016-06-20,2016-07-29,2016,REACH ACADEMY,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
3553,2016-06-20,2016-07-08,2016,SANTANA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4521,2016-06-27,2016-08-12,2016,SANTEE ASES PROGRAM,GROSSMONT UNION HIGH,188,"L, PM",VINCE SCIMONE,619-644-8183,OPEN
4525,2016-06-23,2016-08-19,2016,SANTEE RECREATION CENTER,GROSSMONT UNION HIGH,188,"L, PM",VINCE SCIMONE,619-644-8183,OPEN
3765,2016-06-13,2016-07-01,2016,STEELE CANYON HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4017,2016-06-20,2016-07-08,2016,VALHALLA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4197,2016-06-20,2016-08-05,2016,WEST HILLS HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4537,2016-06-27,2016-08-12,2016,YMCA - LA MESA,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4541,2016-06-27,2016-08-12,2016,YMCA - MCGRATH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4545,2016-06-27,2016-08-12,2016,YMCA - SANTEE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
5169,2016-06-26,2016-07-29,2016,64 DEGREES,HARVEY MUDD COLLEGE UPWARD BOUND,11,"B, L, S",ERNESTO PARTIDA,909-621-8123,CAMP
5173,2016-06-26,2016-06-26,2016,AL RAHMA LEARNING CENTER,HEAVEN'S WINDOWS,204,AM,LAILA GUMA,619-655-1823,OPEN
5177,2016-07-13,2016-07-13,2016,BLESSED SACRAMENT PARISH SCHOOL,HEAVEN'S WINDOWS,204,L,ANNE EGAN,619-582-3862,OPEN
4565,2016-06-23,2016-09-09,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,"L, PM",DEBORA CUERO,619-478-9093,OPEN
4573,2016-06-20,2016-08-14,2016,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,L,ALISON O'BRIEN,619-463-8277,OPEN
4585,2016-06-20,2016-07-23,2016,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,"L, AM",ALEXIS INGRAM,619-492-2292,CLOSED
4597,2016-07-25,2016-09-08,2016,CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.,HEAVEN'S WINDOWS,204,"L, AM",LETICIA LEAL,619-961-1062,CLOSED
4613,2016-06-20,2016-08-14,2016,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,L,FREDDY HORTON,619-463-0725,OPEN
4617,2016-06-23,2016-06-23,2016,GRACIA Y PAZ,HEAVEN'S WINDOWS,204,L,PENNY BRACE,619-733-7776,OPEN
4625,2016-06-22,2016-09-08,2016,HUDO COMMUNITY CENTER,HEAVEN'S WINDOWS,204,"AM, PM",HUDO AHMED,619-243-6894,OPEN
4629,2016-06-22,2016-09-08,2016,IQRA LEARNING CENTER,HEAVEN'S WINDOWS,204,AM,LIBAN ISHMAEL,619-793-8716,OPEN
4653,2016-06-20,2016-08-14,2016,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,L,ANGELA KRETSCHMAR,619-303-7806,OPEN
4661,2016-06-22,2016-09-08,2016,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,B,JAMES ROWELL,619-262-0708,OPEN
4665,2016-06-20,2016-08-14,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,"L, AM",LYNDA DUKES,619-463-0725,OPEN
4669,2016-06-27,2016-06-27,2016,NEW SEASONS EL CAJON,HEAVEN'S WINDOWS,204,L,LAILA HANNA,619-635-5301,OPEN
4673,2016-07-01,2016-09-08,2016,NEW VISION CHRISTIAN FELLOWSHIP,HEAVEN'S WINDOWS,204,L,DAVID POWELL,619-200-3686,OPEN
4677,2016-06-27,2016-08-26,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,"L, PM",ALEX GARCIA,619-479-9594,OPEN
4681,2016-07-20,2016-08-14,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,PM,DONNA MC MANUS,619-667-6891,CLOSED
4689,2016-06-20,2016-08-14,2016,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,"L, S, PM",CARL MCCULLOUGH,619-667-6839,OPEN
5197,2016-06-16,2016-09-09,2016,UMI LEARNING CENTER,HEAVEN'S WINDOWS,204,"AM, PM",MOHAMED MOHAMED,619-309-6362,OPEN
4701,2016-06-22,2016-09-08,2016,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,"AM, PM",REGINA PITTMAN,619-381-8747,OPEN
4709,2016-06-20,2016-08-14,2016,VISTA LA MESA CHRISTIAN CHURCH,HEAVEN'S WINDOWS,204,L,REBECCA LITTLEJOHN,619-460-7272,OPEN
5201,2016-06-22,2016-08-26,2016,MT. ERIE CHRISTIAN ACADEMY,JAMES E. ALDREDGE FOUNDATION,,"B, L",KAILYN WELLS,619-263-1914,OPEN
4729,2016-07-19,2016-08-26,2016,KAREN ORGANIZATION OF SAN DIEGO,KAREN ORGANIZATION OF SAN DIEGO,232,PM,NAO KABASHIMA,619-582-0783,CLOSED
4733,2016-07-06,2016-08-04,2016,LA JOLLA BAND OF LUISENO INDIANS,LA JOLLA BAND OF LUISENO,236,"L, AM",KATRINA KEYOITE,760-750-3771 #320 #320,CLOSED
169,2016-03-21,2016-04-01,2016,AVONDALE ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
193,2016-06-20,2016-08-12,2016,BANCROFT ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
529,2016-03-21,2016-04-01,2016,CASA DE ORO ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
1549,2016-03-21,2016-04-01,2016,HIGHLANDS ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
1885,2015-10-05,2015-10-16,2016,KEMPTON STREET LITERACY ACADEMY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
1977,2016-03-21,2016-04-01,2016,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2005,2016-06-20,2016-08-12,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2069,2015-10-05,2015-10-16,2016,LEMON AVENUE ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2185,2015-10-05,2015-10-16,2016,LOMA ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2313,2015-10-05,2015-10-16,2016,MARYLAND AVENUE ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2553,2016-06-20,2016-08-12,2016,MURDOCK ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
3321,2016-06-20,2016-08-12,2016,ROLANDO ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
4741,2016-06-20,2016-08-12,2016,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,"B, L",JILL WHITTENBERG,619-668-5764,OPEN
4745,2016-06-20,2016-08-12,2016,SPRING VALLEY LIBRARY,LA MESA-SPRING VALLEY,240,"B, L",JILL WHITTENBERG,619-668-5764,OPEN
3721,2016-06-20,2016-08-12,2016,SPRING VALLEY MIDDLE,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
3833,2016-06-20,2016-08-12,2016,SWEETWATER SPRINGS ELEMENTARY,LA MESA-SPRING VALLEY,240,"L, PM",JILL WHITTENBERG,619-668-5764,OPEN
2145,2016-06-23,2016-08-26,2016,LINDO PARK ELEMENTARY,LAKESIDE UNION ELEMENTARY,244,"B, L",SALLY SPERO,619-390-2600 #2550 #25,OPEN
2077,2016-06-20,2016-07-15,2016,LEMON GROVE ACADEMY FOR THE SCIENCES AND HUMANITIES,LEMON GROVE,248,L,HOLLY BAUER,619-825-5693,OPEN
3389,2016-06-20,2016-07-15,2016,SAN ALTOS ELEMENTARY,LEMON GROVE,248,L,HOLLY BAUER,619-825-5693,OPEN
4129,2016-06-13,2016-07-01,2016,VISTA LA MESA ACADEMY,LEMON GROVE,248,L,HOLLY BAUER,619-825-5693,OPEN
461,2016-06-27,2016-07-22,2016,CAMPO ELEMENTARY,MOUNTAIN EMPIRE UNIFIED,256,L,DOROTHY HASKINS,619-473-9022 #125 #125,OPEN
4785,2016-06-06,2016-08-05,2016,ABBY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
4801,2016-06-06,2016-08-11,2016,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,"L, PM",NAOMI SHADWELL,760-966-4045,OPEN
677,2016-07-05,2016-08-02,2016,CLAIR W. BURGENER ACADEMY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
4809,2016-06-06,2016-08-11,2016,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
893,2016-06-06,2016-07-01,2016,DEL RIO ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
989,2016-06-06,2016-07-01,2016,E. G. GARRISON ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
1061,2016-06-06,2016-06-30,2016,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
4813,2016-06-06,2016-08-11,2016,FIRESIDE PARK,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2045,2016-07-06,2016-08-02,2016,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2097,2016-07-05,2016-08-11,2016,LIBBY ELEMENTARY,OCEANSIDE UNIFIED,284,L,NAOMI SHADWELL,760-966-4045,OPEN
4817,2016-06-06,2016-08-11,2016,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2221,2016-06-06,2016-07-01,2016,LOUISE FOUSSAT ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
4825,2016-07-05,2016-08-11,2016,MELBA BISHOP RECREATION CENTER,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2413,2016-06-06,2016-07-01,2016,MISSION ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2597,2016-06-06,2016-07-01,2016,NICHOLS ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2849,2016-06-20,2016-07-14,2016,NORTH TERRACE ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
2913,2016-06-06,2016-07-14,2016,OCEANSIDE HIGH,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
3041,2016-06-06,2016-07-01,2016,PALMQUIST ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
3269,2016-06-06,2016-07-01,2016,REYNOLDS ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
3493,2016-06-06,2016-07-01,2016,SAN LUIS REY ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
3685,2016-06-06,2016-07-01,2016,SOUTH OCEANSIDE ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",NAOMI SHADWELL,760-966-4045,OPEN
3213,2016-06-13,2016-07-15,2016,RAMONA ELEMENTARY,RAMONA CITY UNIFIED,304,L,KATI HARBOUR,760-787-2048,OPEN
3217,2016-06-13,2016-07-15,2016,RAMONA HIGH,RAMONA CITY UNIFIED,304,L,KATI HARBOUR,760-787-2048,OPEN
4833,2016-06-20,2016-08-26,2016,SALVATION ARMY KROC CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,L,LAUREN LA BELLA,619-269-1523,OPEN
4845,2016-06-11,2016-07-22,2016,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,"B, L, S",TOMASA MAURICIO,619-594-1899,CAMP
4849,2016-06-11,2016-07-22,2016,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,"B, L, S",TOMASA MAURICIO,619-594-1899,CAMP
4853,2016-07-25,2016-08-19,2016,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4857,2016-06-27,2016-08-19,2016,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4861,2016-07-25,2016-08-19,2016,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4865,2016-07-25,2016-08-19,2016,AZELEA REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4869,2016-06-27,2016-08-19,2016,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4873,2016-06-27,2016-08-19,2016,BAME CDC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4877,2016-06-27,2016-08-19,2016,BAY VIEW CYP,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4881,2016-07-25,2016-08-19,2016,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
265,2016-06-27,2016-07-22,2016,BELL MIDDLE,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
373,2016-07-25,2016-08-19,2016,BURBANK ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4885,2016-06-27,2016-08-19,2016,CABRILLO CYP,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4889,2016-06-27,2016-07-27,2016,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4893,2016-06-27,2016-08-19,2016,CENTRAL LIBRARY,SAN DIEGO UNIFIED,340,L,JENNIFER MARRONE,858-627-7332,OPEN
617,2016-07-25,2016-08-19,2016,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4897,2016-06-27,2016-08-19,2016,CHESTERTON CYP,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4901,2016-06-27,2016-08-19,2016,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
637,2016-06-27,2016-07-29,2016,CHOLLAS/MEAD ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332 #7332 #73,OPEN
4909,2016-07-25,2016-08-19,2016,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4913,2016-07-25,2016-08-19,2016,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,L,JENNIFER MARRONE,858-627-7332,OPEN
4917,2016-06-27,2016-08-19,2016,COPLEY YMCA,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
821,2016-06-27,2016-07-22,2016,CROWN POINT ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4921,2016-06-27,2016-08-19,2016,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
1189,2016-06-27,2016-07-22,2016,FARB MIDDLE,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
1197,2016-07-25,2016-08-19,2016,FAY ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
1245,2016-06-27,2016-07-22,2016,FLORENCE ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
1265,2016-06-27,2016-07-22,2016,FRANKLIN ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
1277,2016-06-27,2016-07-22,2016,FULTON K-8,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
1297,2016-07-25,2016-08-19,2016,GARFIELD ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4925,2016-06-27,2016-08-19,2016,GATEWAY CYP,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
1325,2016-07-25,2016-08-19,2016,GOLDEN HILL K-8,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4929,2016-07-25,2016-08-19,2016,GOLDEN HILL RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
1593,2016-06-27,2016-08-05,2016,HOOVER HIGH,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4933,2016-01-04,2016-01-15,2016,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
1765,2016-06-27,2016-07-29,2016,JOHNSON ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,CLOSED
4937,2016-06-27,2016-08-19,2016,KEARNY MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
1897,2016-07-25,2016-08-19,2016,KIMBROUGH ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,CLOSED
1901,2016-06-27,2016-07-15,2016,KING-CHAVEZ ACADEMY OF EXCELLENCE,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
2013,2016-06-27,2016-07-22,2016,LAFAYETTE ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,CLOSED
2125,2016-06-27,2016-08-12,2016,LINCOLN HIGH,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
2137,2016-07-25,2016-08-19,2016,LINDA VISTA ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4941,2016-07-25,2016-08-19,2016,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
2141,2016-07-25,2016-08-19,2016,LINDBERGH/SCHWEITZER ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,CLOSED
4949,2016-07-25,2016-08-19,2016,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-624-7332,OPEN
2233,2016-06-27,2016-08-05,2016,MADISON HIGH,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4953,2016-06-27,2016-08-19,2016,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,L,JENNIFER MARRONE,858-627-7332,OPEN
4957,2016-06-27,2016-08-19,2016,MARTIN LUTHER KING JR REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
2329,2016-06-27,2016-07-22,2016,MCGILL SCHOOL OF SUCCESS,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
2345,2016-07-25,2016-08-19,2016,MEMORIAL SCHOLARS & ATHLETES,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,CLOSED
2385,2016-06-27,2016-07-22,2016,MILLENNIAL TECH MIDDLE,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
4961,2016-06-27,2016-08-19,2016,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4965,2016-06-27,2016-08-19,2016,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
2497,2016-06-27,2016-08-05,2016,MORSE HIGH,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4969,2016-07-25,2016-08-19,2016,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4973,2016-06-27,2016-08-19,2016,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4977,2016-06-27,2016-08-19,2016,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4981,2016-07-25,2016-08-19,2016,NORTH CLAIREMONT PARK & REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4985,2016-07-25,2016-08-19,2016,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4989,2016-06-21,2016-07-15,2016,OFARRELL COMMUNITY SCHOOL,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4993,2016-06-27,2016-08-19,2016,PACIFIC BEACH PARK & REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4997,2016-07-25,2016-08-19,2016,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5001,2016-07-25,2016-08-19,2016,PARK DE LA CRUZ,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5005,2016-07-25,2016-08-19,2016,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
3161,2016-06-27,2016-07-22,2016,PORTER ELEMENTARY (NORTH CAMPUS) -ANNEX,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
3325,2016-06-27,2016-07-22,2016,ROLANDO PARK ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
3333,2016-06-27,2016-07-22,2016,ROOSEVELT INTERNATIONAL MIDDLE,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
3357,2016-06-27,2016-07-22,2016,ROSS ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
3401,2016-06-27,2016-08-05,2016,SAN DIEGO BUSINESS/LEADERSHIP,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
3601,2016-06-27,2016-07-22,2016,SEQUOIA ELEMENTARY,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
5017,2016-06-27,2016-08-19,2016,SERRA MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5021,2016-07-25,2016-08-19,2016,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5025,2016-06-27,2016-08-19,2016,SKYLINE HILLS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5029,2016-06-27,2016-08-19,2016,SOUTH CLAIREMONT PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5033,2016-07-25,2016-08-19,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
